read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
7921b5b8-40d5-4ca9-9799-5e9a4cf75654	333	345	1000	286	9	12	38	7	4	1	1	1	0	2
79232722-6c4b-4e05-92bf-9253c99db87a	527	549	1000	371	42	22	114	22	19	2	4	10	2	5
792a313d-f992-4419-8ebb-11bdb85fd47d	484	508	1000	358	41	24	85	21	15	4	4	11	2	5
792ab36f-b8c1-4e40-b665-35002c003ef6	352	372	1000	276	27	20	49	7	9	1	1	7	2	7
79303b72-14b4-4cc9-8ff8-f213a83d73b0	646	682	1000	493	35	36	118	13	14	0	10	2	1	8
7934923a-d7d9-4f8d-98c4-fe71297b70a7	545	575	1000	392	42	30	111	19	16	1	2	8	6	9
793ec2a6-ef5b-46f0-bbb2-9cdacaec5014	596	619	1000	395	46	23	155	43	22	4	4	10	3	3
793fb53a-290f-4a24-bc34-5acebf160aeb	470	501	1000	325	57	31	88	10	27	3	8	7	4	8
7948c4cd-c894-431e-96e5-ef11c5d89091	501	519	1000	329	53	18	119	9	16	5	3	14	3	12
7950b98b-6e86-48d9-a964-cc9c049c6b95	585	607	1000	352	45	22	188	73	13	3	7	8	4	10
79567b01-435b-465b-87ae-80c90b0fa113	538	567	1000	382	41	29	115	22	18	3	3	6	3	8
795f88c4-6bfb-4c71-9c3d-39b873108f30	435	449	1000	303	42	14	90	23	12	4	5	12	4	5
795fb034-a299-497d-8271-8b14f4de4c2e	626	661	1000	466	60	35	100	21	25	3	8	12	5	7
79715f65-1373-4bf5-a9b5-28025c082b92	229	239	1000	157	24	10	48	2	9	1	3	8	1	2
79726956-236e-40fd-b904-2c25917f44ee	272	292	1000	215	24	20	33	1	11	0	3	6	1	3
797f73b9-05b3-49b0-a4f0-b5aa172baf30	486	513	1000	331	34	27	121	24	19	2	0	4	3	6
798db701-3b74-4752-bb9f-5b81bc406e2e	484	512	1000	349	47	28	88	12	18	4	4	6	4	11
799053a5-fd4e-4d13-9908-4515c9ab2040	484	506	1000	355	44	22	85	23	20	1	2	11	2	8
79914501-423b-415c-bba3-655b114f5c11	715	740	1000	471	68	25	176	32	19	6	12	15	4	12
79942d78-cc9b-4ebf-9bd4-cd0beb4a010e	343	351	1000	233	24	8	86	24	5	1	4	4	1	9
799682c2-b300-40da-9931-32ff4398c37b	218	228	1000	149	23	10	46	14	13	2	1	4	2	1
79a4bc7e-2a78-4cd6-8490-8e5e9e9c2da5	150	159	1000	101	17	9	32	9	5	2	4	1	2	3
79a9a92b-2dd3-44c3-a875-10a19fec2430	245	259	1000	183	15	14	47	12	7	0	1	2	2	3
79aca2ab-4518-4bc8-b99d-8b39f85bfdfc	398	429	1000	321	31	31	46	7	9	3	5	4	3	7
79adc198-3cea-4c8b-bf40-e587b8e4bf00	630	662	1000	461	51	32	118	19	18	1	4	15	4	9
79bd190f-0e7e-422c-9695-fe831a40ccc1	295	319	1000	208	28	24	59	7	11	0	1	3	1	12
79bfad02-3183-4dc6-8e5c-327e4b49bf71	538	556	1000	369	38	18	131	36	16	3	6	6	1	6
79cf15b3-1792-42d4-b12f-859d5b82ec2e	351	355	1000	275	24	4	52	11	10	0	2	8	0	4
79d26cf6-8ef4-4eee-b448-baf517a5a6fd	515	534	1000	369	54	19	92	20	22	2	5	11	3	11
79d529ec-81d0-445f-91a7-48525885d578	484	497	1000	335	42	13	107	25	19	0	5	10	4	4
79e6bc5a-751d-47f9-b5d2-06816c48fa24	334	347	1000	282	7	13	45	12	2	0	1	1	0	3
79e8109b-ec73-4f28-9eb5-3d0cf36549aa	745	774	1000	502	66	29	177	51	32	2	6	8	6	12
79f1c504-1a05-4ad4-8269-34550f257375	196	206	1000	145	17	10	34	6	8	0	2	2	2	3
7a057889-42f7-4d58-a0dd-d8333b27f35e	284	295	1000	199	22	11	63	3	8	0	4	4	1	5
7a169742-a268-459a-9578-e72e9423ee9f	382	407	1000	294	25	25	63	15	13	1	2	6	0	3
7a16e493-c96b-4a32-ac00-bf50e6150bb9	667	690	1000	504	50	23	113	20	27	2	6	5	2	8
7a1f3be1-ae5f-4f2f-89bd-43683c09e9a0	298	329	1000	221	22	31	55	19	9	1	4	7	1	0
7a22be6b-e1a7-4089-9576-0524b0c0fac2	365	382	1000	286	28	17	51	8	9	2	2	8	2	5
7a230d26-6646-49a3-b0aa-feacf50774a3	446	465	1000	320	46	19	80	21	19	2	4	8	3	10
7a288d0e-a406-4278-a21c-5945a2bea228	286	304	1000	225	23	18	38	9	10	2	2	3	2	4
7a496ad8-38cb-4761-afed-8748a273b676	464	485	1000	328	35	21	101	26	11	3	3	9	2	7
7a4a14c1-b16f-42dd-834b-08dcd8b6f987	429	448	1000	332	39	19	58	6	9	1	6	14	4	5
7a4babe6-8e8a-40b2-a4d7-24a2e97996c7	352	378	1000	229	49	26	74	1	14	1	9	13	4	8
7a4c2605-303a-4d0e-89df-e9a242075dd3	292	310	1000	205	30	18	57	9	14	2	4	3	0	7
7a533593-92cb-45c5-a7c8-3565c0a13044	283	295	1000	210	29	12	44	23	14	0	1	5	1	8
7a591c2f-74f2-4aa2-bc9e-264ceff7833a	617	641	1000	428	65	24	124	27	25	3	10	15	4	8
7a6668ea-7ba7-43c7-9783-7adcbd34d75f	261	268	1000	190	22	7	49	4	7	1	1	7	2	4
7a6bf6a2-a5d0-4091-b32b-7807bb377f29	756	794	1000	526	93	38	137	43	33	3	12	19	3	23
7a7817f8-fdbf-47e6-b2a0-e2bcfbb9e876	362	372	1000	260	22	10	80	13	9	1	1	7	1	3
7a7dc296-5ce2-40b8-8bd1-6d3bb0073dbc	699	725	1000	508	53	26	138	48	21	2	8	9	2	11
7a7f0c5d-0c91-4af6-9bd4-bf63c8aa8999	436	460	1000	302	56	24	78	18	20	3	6	11	2	14
7a863887-b268-4c2a-9ff0-042197aa9a0c	692	729	1000	489	62	37	141	24	24	6	9	11	5	7
7a8af814-20d2-497d-9beb-6c65896caa04	450	464	1000	383	20	14	47	12	9	0	1	4	2	4
7a8b9737-7a25-4977-843e-5dc0155ceb49	237	250	1000	141	21	13	75	18	9	0	1	2	4	5
7a8deecc-ffcc-479b-a5cb-97cf351329ab	423	441	1000	270	39	18	114	23	20	0	3	6	2	8
7a8e9a78-47d9-471c-b909-62b4a9d8f3ad	489	512	1000	370	43	23	76	18	19	2	5	7	6	4
7a909844-af05-498b-91cc-64c50b1f8016	509	527	1000	375	46	18	88	7	13	2	9	11	4	7
7a932c24-3cda-455d-9bf0-a24417041f32	421	433	1000	315	27	12	79	23	9	0	5	5	2	6
7a99b859-e024-47f1-88b1-9a392cab6af4	436	462	1000	351	32	26	53	6	9	1	3	8	3	8
7aa1b089-e493-4c0c-bd78-566037c15366	435	459	1000	380	15	24	40	12	7	0	2	1	3	2
7aaf5371-677e-459c-83c0-6a3fc68e7f0b	362	378	1000	242	30	16	90	14	14	1	2	6	4	3
7ac87b5e-21b1-4913-b27d-3383ce0f3fab	912	944	1000	725	56	32	131	24	17	2	6	13	3	15
7aceba41-0d0f-4cbb-9b9f-04b09e09f149	230	247	1000	151	28	17	51	14	12	2	3	8	1	2
7ad5e331-9b61-4c81-b88e-bb32d3603e3a	659	684	1000	484	69	25	106	11	32	2	5	15	7	8
7ae779f4-917c-4a4e-b709-38f7d74e824c	277	296	1000	206	28	19	43	4	14	0	1	7	2	4
7aeeb420-3d45-4440-bea4-8ea85de48927	415	432	1000	274	43	17	98	30	20	2	7	7	0	7
7af2b9a7-44d1-48ad-95c6-f0a85756814f	387	399	1000	287	33	12	67	18	12	3	3	4	3	8
7afd0f64-badc-45ca-a1ef-9a12aa36686f	478	502	1000	326	36	24	116	19	15	1	4	7	2	7
7b027cbf-0bcb-44fa-aabd-d4757e63efef	324	335	1000	227	38	11	59	14	14	1	6	11	3	3
7b079f14-5afb-4933-86e7-1f70c0c204dc	553	567	1000	355	53	14	145	31	23	2	5	7	5	11
7b0f940d-3893-434b-8850-3d295905500a	510	540	1000	346	49	30	115	7	24	3	3	11	0	8
7b10b20e-7093-4c4d-9239-586547c26982	494	514	1000	304	60	20	130	27	14	5	10	16	3	12
7b24d072-3f03-4b07-88f5-b74e74749623	532	573	1000	400	54	41	78	9	26	3	4	11	5	5
7b324a2b-896f-4443-b914-d3f1f22648b8	234	244	1000	166	18	10	50	10	6	0	1	5	0	6
7b3965e9-72dd-4416-b166-5223a709902b	509	536	1000	385	39	27	85	6	14	1	7	6	3	8
7b4e6ed4-390a-4bbe-ab73-8abc2b0d1510	616	650	1000	458	52	34	106	16	24	1	4	11	2	10
7b4ef86e-24fe-4463-b0c4-00062f1e4b24	424	445	1000	311	31	21	82	12	12	3	1	4	5	6
7b5372c7-19c5-4ae8-9bc6-324d5f1784ca	450	482	1000	349	35	32	66	8	16	3	7	4	0	5
7b5ddcfc-f6e6-4532-89b5-8797fbc26de0	834	875	1000	572	109	41	153	19	42	7	16	22	10	12
7b5f8427-e056-43fa-97e1-244fc20cbe93	332	351	1000	278	16	19	38	13	5	0	3	1	1	6
7b605082-e9ec-48ff-be23-a554ebe0f93a	210	213	1000	170	12	3	28	5	6	0	1	1	1	3
7b6422e2-8f0a-4728-8de9-6471c5e02deb	465	491	1000	335	40	26	90	14	11	3	3	14	3	6
7b766b01-9438-4c4f-9bcc-fe6a43737a57	803	851	1000	542	96	48	165	33	27	7	9	32	4	17
7b7aa9a9-6685-4700-91cc-cb16806bf0a5	659	691	1000	482	42	32	135	13	18	0	6	7	3	8
7b81c7a5-fa52-4daa-8b57-1e85d54b03ae	792	836	1000	578	77	44	137	25	32	1	13	12	8	11
7b833613-ff79-4abf-a7b6-16059092e3e0	426	454	1000	283	51	28	92	17	23	4	8	9	0	7
7b889cb6-b02f-4251-8f12-3f7674ebed18	875	916	1000	653	93	41	129	30	36	5	8	25	9	10
7b8a0a87-d837-47cf-acc6-9b451edbc839	438	455	1000	309	38	17	91	6	18	3	2	10	4	1
7b900761-831c-4a7c-abc8-de3a42ef8331	631	654	1000	464	47	23	120	22	20	5	5	7	4	6
7b969d3d-d00c-49eb-acf5-326bd6b80517	686	719	1000	493	82	33	111	35	39	7	9	12	5	10
7b9dc533-6033-43e3-8421-341db8a64333	286	315	1000	187	38	29	61	12	15	4	4	8	2	5
7b9f86e9-4e1d-4e3d-a5bf-808ffb45eca0	520	546	1000	395	49	26	76	11	27	1	4	9	1	7
7ba360ea-4be7-4fd8-bc05-487a1d97e53d	194	197	1000	119	36	3	39	11	17	1	1	6	2	9
7ba7ea5b-361f-4988-b8b6-c16707fb09c6	311	323	1000	231	19	12	61	17	11	1	0	4	1	2
7baf5b02-9c9c-45fb-95f5-376125ce4d9b	467	479	1000	338	39	12	90	12	16	3	2	5	7	6
7bb03b06-f7dd-48eb-a091-ac95abeefd69	863	903	1000	584	98	40	181	29	32	4	16	19	10	17
7bbd592e-41b6-474f-abb0-8f58a83be1cf	354	378	1000	261	29	24	64	13	15	3	1	6	1	3
7bbea3e1-3639-42f7-8d57-32aeaa917ea9	557	579	1000	393	41	22	123	46	16	0	8	11	0	6
7bc6ea9b-cdae-4d9b-980b-6fb2a7ab3088	444	473	1000	320	42	29	82	9	19	1	3	8	4	7
7bc876ca-3abd-4530-8bc0-6a1853e51d1b	407	432	1000	277	45	25	85	10	17	1	6	11	4	6
7bcedf3c-2fac-472f-b638-9aee931fd1d2	480	512	1000	359	39	32	82	16	12	4	5	7	2	9
7bd1825d-b0fc-413a-a14d-cd4b1dd4876a	515	551	1000	368	44	36	103	12	13	1	7	5	5	13
7bd490bd-c921-48e6-8c65-4acc2e81caa4	284	307	1000	211	29	23	44	1	11	1	5	4	0	8
7be51894-17b6-4ae3-a160-693bcccf80bf	326	337	1000	218	33	11	75	23	16	0	5	7	1	4
7be8b9b3-0a63-4da6-aaad-f8b6f22d6f27	352	366	1000	253	27	14	72	7	12	3	2	1	1	8
7be9ad18-353b-48da-950c-bec5631004eb	196	211	1000	154	14	15	28	9	6	0	4	0	0	4
7bea7a6f-f09a-4f2f-afb5-1eda0ab05a4b	493	528	1000	357	53	35	83	11	13	6	6	7	4	17
7bef1722-71f9-443f-af34-fcbe7b6b2040	774	801	1000	532	64	27	178	20	33	4	5	10	5	7
7bf5ca68-1fb9-4beb-a2d9-0550d72871aa	341	369	1000	263	27	28	51	5	11	0	4	6	1	5
7c01b25f-1760-4511-8699-bfae8387a044	319	339	1000	237	23	20	59	9	15	1	2	2	1	2
7c0b3da0-74b3-430c-9e08-afa52a805d9e	524	555	1000	392	43	31	89	8	17	2	3	16	1	4
7c21ebb7-1977-4439-9df8-8391d59a16e7	477	494	1000	361	36	17	80	12	15	3	3	7	5	3
7c26473a-b130-4bbf-8706-a3c184fbf5d9	272	284	1000	187	27	12	58	8	13	2	4	6	1	1
7c283214-e28f-427c-9e25-a537c9abab4d	374	527	1000	293	37	153	44	14	16	3	4	6	5	3
7c28bfd9-6929-4c15-b250-5396335306a8	455	514	1000	319	47	59	89	10	17	5	5	15	0	5
7c2b4e89-3f40-4053-b848-d807d4fa67ce	846	880	1000	622	71	34	153	28	35	2	9	13	4	8
ae843cf7-353b-45d6-9829-6b5155191f7f	1008	1048	1000	711	97	40	200	34	43	4	10	24	8	8
aea2c5e6-521e-4046-b2f2-63c981276fe4	264	273	1000	212	9	9	43	6	4	0	0	1	2	2
aea805f9-ac63-4cb9-b1c5-bd344b4c17fd	458	487	1000	329	43	29	86	16	21	1	4	9	2	6
aea94b72-e609-42b9-8395-6ed5ed1d7754	581	604	1000	421	54	23	106	19	18	2	9	10	3	12
aeaf79f4-3f75-4c4d-9e6b-573065907b06	689	714	1000	461	53	25	175	8	22	1	9	8	2	11
aeb0f207-43cb-4523-8440-05949a4e43b8	367	386	1000	265	29	19	73	11	11	0	4	7	0	7
aeb4c83b-9ba8-4f05-9216-f5b3fee27cb6	562	579	1000	444	31	17	87	23	9	2	5	5	1	9
aec569bd-a4f1-4a62-8780-3a2a21bbb7e4	380	398	1000	292	29	18	59	11	6	3	4	8	0	8
aecc8475-6639-4dcb-9584-0b9b4cdba6ff	490	520	1000	344	52	30	94	19	14	2	4	15	8	9
aecd81a9-f72a-4ab1-960f-ca16d4ed8a81	370	390	1000	268	33	20	69	23	13	0	6	9	3	2
aece6f56-9615-4758-8b85-887538f8453a	504	527	1000	345	61	23	98	23	25	4	1	14	4	13
aed7474a-20af-4a20-8988-85cd1526f217	941	990	1000	694	88	49	159	30	32	6	13	20	6	11
aee1720e-f1be-405e-bd2f-0623a25f675e	457	476	1000	319	49	19	89	7	19	5	7	11	1	6
aee202d1-3206-4b66-95f8-2f6ab1b00833	481	509	1000	372	41	28	68	19	15	1	2	13	2	8
aee43976-650e-448b-a0e0-ab37341b2cec	458	487	1000	338	44	29	76	12	16	3	4	12	5	4
aee4eabb-75b0-40e9-b7e3-7ab7f2e62397	486	506	1000	336	46	20	104	50	19	0	5	10	1	11
aee8c3b8-b10f-439e-b628-63b2e9ee638a	427	434	1000	282	46	7	99	15	18	1	4	12	3	8
aeeec442-2be2-4a17-a61b-af915505fd73	580	614	1000	434	40	34	106	17	18	1	7	4	2	8
af08180a-fa64-42f0-9b65-254a719f92f5	775	795	1000	537	49	20	189	50	20	5	4	9	6	5
af0bc987-13ce-486a-b23a-dc8e533a8c1d	187	193	1000	133	24	6	30	7	13	1	1	3	2	4
af1515a3-31e4-4b96-aca9-48e3bd291449	797	852	1000	576	69	55	152	15	25	3	6	17	2	16
af16377a-0a42-4321-8a88-6f25608177ff	501	522	1000	384	38	21	79	11	19	1	1	7	3	7
af19d495-dbf2-420a-a04a-e88a3dfb7f5a	844	888	1000	627	70	44	147	34	26	3	10	12	4	15
af24417b-616b-4070-8058-3cdb85541623	445	475	1000	314	43	30	88	17	21	1	2	7	3	9
af25a7db-2536-49e4-9ec6-34c5420d11bb	666	718	1000	516	55	52	95	16	23	1	7	7	3	14
af25f49c-f979-437c-9d3e-9f821cc6d194	343	373	1000	227	51	30	65	5	17	3	7	9	9	6
af2a815b-f030-4eb5-946f-74bce7b62c2b	818	866	1000	620	60	48	138	29	23	0	4	18	5	10
af2d2c7c-4c49-433e-aeb1-a18e948b7efa	722	745	1000	525	52	23	145	30	15	2	5	15	7	8
af2d6bed-63cf-46b9-847c-3a63d81d2efd	831	867	1000	602	91	36	138	23	40	6	10	18	4	13
af38d01d-d104-4c68-bdbc-e630e840b785	627	648	1000	444	58	21	125	17	17	1	9	20	4	7
af399ea2-0474-4e71-8d95-8289e982401f	778	807	1000	534	77	29	167	49	37	1	9	8	3	19
af3b7f38-5c47-4ab7-8c91-7a5b9dbd8aa4	471	497	1000	355	37	26	79	26	11	1	10	10	2	3
af3fee75-12bd-4890-8132-7fce33976b65	528	569	1000	380	56	41	92	9	17	3	10	15	2	9
af42c64e-f7fa-4b4c-b610-4397defe60b0	423	439	1000	315	31	16	77	8	8	1	6	4	6	6
af4d4299-5936-4b9e-a777-6aeca2a0cfb9	333	340	1000	226	27	7	80	10	10	3	3	3	3	5
af4e0e9b-dff1-4a89-83aa-5e14b4f3c01b	258	266	1000	165	27	8	66	15	10	0	3	7	1	6
af5805f0-95e7-43c6-aec2-073045cac3b9	477	507	1000	345	53	30	79	28	18	2	7	11	5	10
af5c21bb-1b12-4e1e-a9e7-8485c9bc62b1	340	354	1000	249	33	14	58	12	10	4	2	7	1	9
af632c4a-a34f-46c0-979c-e9f254bc49b5	837	887	1000	606	81	50	150	56	33	7	6	13	9	13
af742d61-2809-440a-a287-69dfdbddc61b	434	465	1000	309	49	31	76	10	22	2	1	9	2	13
af7cbdf9-aa12-41ea-9df6-853f30061d88	526	562	1000	374	58	36	94	10	16	4	8	11	5	14
af81cc47-6a9d-4aa1-8e29-b180f8fc2907	305	321	1000	222	33	16	50	14	13	0	3	5	2	10
af848eed-ec22-4773-a235-c73967e249d6	329	341	1000	235	32	12	62	9	10	1	4	8	2	7
af90dfbc-bc98-406f-86a2-54f1545bf8c1	448	467	1000	329	46	19	73	20	17	0	4	12	3	10
af93851a-437b-4cc1-8445-cecd0d1e114a	693	719	1000	523	46	26	124	14	19	5	5	6	1	10
afa6efa6-3922-4fbb-b2cd-f376f3a0ad2b	566	590	1000	397	47	24	122	13	17	3	4	13	2	8
afb01066-a295-405b-ae4c-19f17c1aaef5	581	603	1000	440	33	22	108	19	10	1	3	8	3	8
afb037ce-97ea-4854-b721-c03bead2fefb	476	489	1000	351	40	13	85	14	14	3	4	10	4	5
afb858ea-c026-4c9e-a348-071ab0764eb6	410	439	1000	278	30	29	102	21	10	4	3	6	0	7
afb89022-74db-4ab6-8cb8-6a5e9009a2b9	436	452	1000	281	38	16	117	41	15	4	2	5	3	9
afbdb55c-3cc4-47fb-b25a-6d0464051a29	276	288	1000	196	26	12	54	22	12	4	2	7	0	1
afbed7c1-6157-414f-aad3-2f786cbeaad0	309	326	1000	216	28	17	65	14	10	0	6	5	1	6
afc1df12-2316-48be-9b25-368475f3733d	693	726	1000	499	64	33	130	33	23	7	4	16	4	10
afc21b90-4dd6-4f4a-aefa-3f2d28f69521	426	438	1000	311	29	12	86	19	9	0	7	8	1	4
afcfd65a-6a0c-4a65-850f-2e27f5a68412	443	463	1000	337	31	20	75	16	20	0	4	3	1	3
afd35b8b-489b-40e0-bb9c-2b3aaf31ef2e	547	571	1000	382	55	24	110	38	32	1	0	10	1	11
aff2aa4f-af64-49ff-ac2c-b251bf99d2b3	147	150	1000	104	14	3	29	2	6	0	1	2	2	3
aff6fd5c-7801-4506-8078-7a07401a35fb	361	376	1000	274	21	15	66	10	9	0	2	4	2	4
aff7dcc3-25d1-4da4-93cc-234ef2558316	528	553	1000	439	26	25	63	14	7	0	3	10	1	5
aff8648b-07d7-499d-8553-d41be02bee60	674	695	1000	527	47	21	100	19	18	1	4	13	3	8
affc5100-245f-4a5b-9fb7-5b49ffe1d031	170	179	1000	110	22	9	38	11	3	6	3	5	1	4
b00841f3-4f46-4106-bd6a-ac38bb631dce	409	423	1000	265	48	14	96	29	24	0	3	14	3	4
b00c2c70-f5ed-4f29-a611-6a4e34509f8e	521	542	1000	381	42	21	98	9	16	4	4	8	5	5
b00d70bd-7c24-4c9d-831d-0fc389952cf2	1025	1086	1000	781	87	61	157	14	30	5	11	12	1	28
b00fabdf-ed42-4b7f-9c59-a6ebe99a1066	292	312	1000	199	37	20	56	14	16	1	4	5	1	10
b013a439-b45b-4fe9-89ff-2521bfc2f206	552	580	1000	399	55	28	98	13	29	2	5	12	1	6
b0169752-cf8c-4f63-8cea-ec8dae4dab6a	515	544	1000	310	62	29	143	48	24	3	16	8	2	9
b0188a5f-8a17-4619-a779-86296989ab57	770	795	1000	588	50	25	132	22	18	1	9	9	1	12
b01a2778-5b05-4d1a-9daf-fe1f5d120d08	377	402	1000	280	30	25	67	22	12	2	4	6	3	3
b02a4246-233e-468e-a1c0-04ac4b40afeb	276	283	1000	197	14	7	65	16	2	1	2	4	2	3
b0313311-5830-402e-83a1-90dfdeb1f4c6	269	288	1000	198	26	19	45	7	5	1	4	8	1	7
b03b53bd-5fee-48d4-86dd-1bcbd1bd8650	353	365	1000	263	26	12	64	13	8	0	1	6	5	6
b0493102-ef6d-4d7d-b595-0922f37b2b37	716	743	1000	536	53	27	127	28	27	2	3	8	1	12
b04c023a-4319-410f-8a0e-aa633af6cb32	491	513	1000	331	44	22	116	35	19	2	6	7	2	8
b052d8b5-6fba-473c-a239-5a958f54a1f7	309	324	1000	226	32	15	51	11	12	5	2	4	2	7
b05475ab-ea25-4540-847b-881b7599e2f8	364	369	1000	265	30	5	69	18	17	2	1	4	1	5
b07d7c37-6f16-4ba8-80a3-580e4c36ce08	703	736	1000	511	71	33	121	13	25	7	6	14	10	9
b07eaf3f-34fe-4222-af6e-eb2682928a2b	532	572	1000	366	62	40	104	28	16	5	8	10	10	13
b0849291-6738-41f0-b43b-dfbd2e502c7a	529	554	1000	382	40	25	107	9	18	1	2	12	4	3
b08cf248-1e32-439a-ac83-07c0d5072299	512	546	1000	383	48	34	81	9	17	2	5	17	0	7
b0953be9-62fd-4f8c-a0cd-234f6a6b9579	357	369	1000	254	25	12	78	16	8	4	4	5	0	4
b09567fd-3fac-438a-bb91-08c559dd082f	561	590	1000	414	42	29	105	23	19	2	5	10	2	4
b09867ca-baa6-4173-b9e7-27c6a87bb137	540	583	1000	366	56	43	118	27	19	5	4	11	6	11
b0b9cda0-cea2-42d2-8b34-0cb17b0081a0	250	259	1000	219	8	9	23	4	2	0	2	2	1	1
b0c81784-aa43-49f0-a12a-c730bc79c89b	980	1033	1000	709	86	53	185	63	23	6	8	20	9	20
b0c99a1a-df86-498f-98c2-4277c47813d7	482	506	1000	332	42	24	108	25	14	3	5	8	3	9
b0cfa6f5-5ad7-4e26-94da-5851abfaf0eb	636	706	1000	469	62	70	105	19	29	3	7	9	4	10
b0d315fd-3503-48ee-8a0c-5359b137eef0	501	521	1000	373	38	20	90	13	13	3	2	8	3	9
b0de0ccf-28b6-4fbf-afed-152bb1f8aff6	573	604	1000	406	57	31	110	22	19	5	10	12	5	6
b0e93889-45f8-4f4a-b289-0343df696901	328	339	1000	281	8	11	39	13	3	1	1	1	1	1
b10385e1-e0be-49cc-9283-2b9fa5a4cb08	290	300	1000	178	44	10	68	19	19	5	7	8	0	5
b103ac8b-9530-40a6-a13e-0c63610af7dc	527	555	1000	372	48	28	107	19	18	2	4	9	2	13
b10c9607-7f8b-4749-b445-d8c1914c4740	689	716	1000	489	49	27	151	23	22	4	4	5	2	12
b1140fb2-bd28-41d9-934e-cf6789a060ad	628	647	1000	487	36	19	105	26	17	0	4	8	1	6
b11576b2-7360-4ac1-9b17-b726b3ed95ab	572	601	1000	405	58	29	109	16	33	0	1	13	2	9
b11689d4-f110-4caf-af74-32d39e61288b	102	111	60	70	5	9	27	2	3	0	0	1	0	1
b12de08a-386b-4974-bd52-f7ccc2609cd1	466	482	1000	326	42	16	98	18	18	1	4	6	5	8
b13fb943-9c7c-4374-af69-a6929f68dbb2	426	446	1000	285	40	20	101	15	15	2	6	7	3	7
b1478194-c0c6-4d59-8138-e2fc859bb719	332	356	1000	212	33	24	87	19	9	2	7	7	2	6
b147fcf6-955d-4284-82db-61296ac3b80f	221	231	1000	154	21	10	46	6	8	0	2	7	1	3
b14c43db-a5c7-45e3-8a90-36cf8da4809b	286	299	1000	198	45	13	43	16	31	0	4	4	1	5
b14e12bf-e764-4d0c-afa0-ac86de4d1b4b	1138	1192	1000	829	125	54	184	23	42	8	9	30	11	25
b153c0c9-5e2a-480a-a1a6-15c0b4d6d61c	564	583	1000	410	58	19	96	9	23	1	5	12	6	11
b1549bf0-0f47-43dd-9e63-7cf87f552cde	553	578	1000	398	46	25	109	15	16	2	5	12	0	11
b154ad74-f2c9-44a4-bce5-c171b07baa71	809	838	1000	554	69	29	186	35	23	6	10	17	4	9
b155d241-8aa4-43f1-bf2b-67a564bf55b4	208	219	1000	149	26	11	33	4	7	3	3	5	4	4
b16496a0-85c2-4b26-bbf8-78d9844bb5e0	752	780	1000	559	73	28	120	18	21	7	10	15	3	17
b16ba332-6464-4dc4-b302-c3cb07a7f5bd	354	373	1000	268	24	19	62	13	5	2	2	8	3	4
b16c2d46-dfb3-4053-8fcf-99847b615640	315	324	1000	221	28	9	66	11	14	0	3	3	4	4
b181e2d7-52dc-4917-8b2c-37736c92930b	85	90	1000	64	6	5	15	3	3	0	0	2	0	1
b18b1713-6781-4693-9ce3-ae4bbf68b8ad	325	339	1000	226	25	14	74	19	10	4	3	4	2	2
b19212b3-8e41-4bb4-a697-1782ced3abb9	311	323	1000	210	21	12	80	32	10	2	1	4	1	3
b19b52d8-41bf-4fa7-95cb-61b4b3401902	461	483	1000	330	40	22	91	26	10	1	8	10	3	8
b1a71f52-0c89-45a2-8c29-a738d9da74fa	468	494	1000	324	53	26	91	30	32	0	6	9	1	5
b1b2a09c-8d0d-4ffc-935c-1cd39ab50532	887	933	1000	619	75	46	193	51	20	1	10	21	3	20
b1b9e579-2bda-4f12-93ca-e82a8876732b	490	513	1000	337	48	23	105	26	13	4	7	9	5	10
b1bb778c-e103-4524-9586-c1a5f4a1e6dc	561	607	1000	450	37	46	74	13	18	0	6	4	0	9
b1c6ba35-a8f6-4e01-82c7-70175e60f67c	502	524	1000	350	37	22	115	13	13	2	9	4	3	6
b1c989a0-01be-4b2b-9bc2-b9e3f8cf4101	410	428	1000	293	22	18	95	17	9	2	2	6	1	2
b1d92103-51c7-48ec-9e33-70c1da8d8886	446	475	1000	297	54	29	95	46	24	2	2	11	3	12
b1dc7345-decd-4971-be0f-253083846fd0	282	292	1000	186	25	10	71	10	9	0	1	10	0	5
b1de2df4-35e0-40d3-839d-28b19f441dfb	636	670	1000	441	71	34	124	30	18	5	11	23	4	10
b1e4bc4e-484a-4790-8991-cdd948b88a54	814	854	1000	556	92	40	166	36	35	4	12	17	4	20
b1edc084-092c-4d70-8654-014ba106743d	895	932	1000	633	68	37	194	37	22	3	9	12	9	13
b1fcd232-b8e1-4ac8-b42e-2dc933dd1da0	552	574	1000	389	59	22	104	26	22	3	5	12	2	15
b1fe2cdb-8159-4c34-b010-335053686a43	501	518	1000	388	39	17	74	13	19	2	4	7	2	5
b1fe6459-6e26-483f-a5ba-9a7aab7a7e1d	364	400	1000	275	45	36	44	6	12	4	10	8	4	7
b205c336-2ec2-4ec4-8811-c4f7278415e1	457	486	1000	362	31	29	64	13	11	1	5	6	1	7
b20962db-1b5b-49ae-9637-3917133bbfa9	577	609	1000	471	29	32	77	11	11	1	1	7	1	8
b2100c24-99f3-4803-95a7-5e550d844d4c	510	534	1000	382	35	24	93	17	17	4	4	5	2	3
