read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
3cb5a6b8-5beb-47f1-910e-9cf5026a359b	332	353	1000	287	9	21	36	14	3	0	1	1	1	3
3cb6682f-387d-497f-824f-20c63f6db745	341	367	1000	281	21	26	39	12	8	0	3	6	1	3
3cb6f8ee-a3bb-4484-bc8c-a756fe4b4e57	217	224	1000	170	19	7	28	6	11	0	1	1	0	6
3cb7253e-b29a-49cb-90d8-2204f9eae3b5	449	468	1000	304	40	19	105	23	15	2	4	12	3	4
3cb7f4de-ce8f-41c5-af03-ba411b83fb9e	228	236	1000	181	16	8	31	8	2	2	2	3	0	7
3cb818fe-e952-420f-bd4c-f4f78b4386ca	910	955	1000	671	96	45	143	35	35	4	7	26	8	16
3cb81a09-51fa-4397-af1d-5b1a67e19029	326	341	1000	244	32	15	50	7	9	2	5	6	1	9
3cb8207b-ba11-4cee-965f-148deb50ddeb	299	306	1000	272	5	7	22	6	3	0	0	1	0	1
3cb9144e-bedc-4915-a3aa-2abf7fbd2cf9	335	353	1000	300	11	18	24	4	2	1	0	2	3	3
3cbb906c-ee6f-4302-8575-b59e568539ad	361	381	1000	325	9	20	27	5	5	0	0	3	0	1
3cbd1e60-febf-49c5-94f3-1f802c4f4074	328	345	1000	258	17	17	53	8	7	1	1	3	1	4
3cbd7e57-8b28-4df3-8733-a95e16f3b0fc	281	290	1000	184	34	9	63	15	11	0	7	8	3	5
3cbe0b7e-ffa8-4898-bcc8-65b5d1195dde	612	638	1000	529	20	26	63	15	5	0	3	5	2	5
3cbf24e4-9c39-4a76-95ba-28810e88bdb5	338	357	1000	248	40	19	50	11	12	3	4	11	4	6
3cbfafc0-2eaf-44ef-b5ca-6a55349e6ea9	362	380	1000	287	21	18	54	13	12	0	3	3	1	2
3cc0c90c-6e97-482d-b603-76c90d2573ff	325	350	1000	281	9	25	35	8	6	0	2	0	1	0
3cc0f6b1-3b32-4dce-91a4-8702a20c5c8d	530	554	1000	379	55	24	96	18	21	7	5	9	6	7
3cc52db3-7a86-40dd-85b9-c7807cb6b4ff	334	346	1000	317	4	12	13	3	2	0	1	1	0	0
3cc5ce35-c19d-49ca-8225-0416da829afb	306	322	1000	277	14	16	15	0	4	1	1	5	0	3
3cc63540-627f-4974-bbe1-8f5bbb734f2d	507	558	1000	320	82	51	105	50	31	5	10	12	10	14
3cc8ba9e-7a39-485b-9416-41dbbc336baf	549	563	1000	501	14	14	34	10	3	0	4	3	1	3
3ccabb12-72d2-47ab-ab5b-e8b4eed653b4	212	217	1000	196	1	5	15	4	0	0	0	0	0	1
3ccce224-9332-4c87-88fb-9f8869893b6f	393	416	1000	251	47	23	95	22	22	0	7	7	4	7
3cce2e60-39f1-4b38-a007-ec13ea29d692	101	108	1000	90	3	7	8	2	1	1	0	0	0	1
3cce867a-1ab3-46dc-9f6f-2bb030fabe77	596	628	1000	456	34	32	106	19	14	1	5	4	1	9
3cced0e6-2d80-40b3-a1a2-83e9875a1b56	232	251	1000	187	16	19	29	2	5	0	5	3	1	2
3ccf3801-c619-4bc3-9bfa-de29d3b9d44b	327	339	1000	263	14	12	50	8	10	0	0	3	0	1
3cd28019-a326-4a84-8948-b9a49bd2d40a	486	503	1000	452	6	17	28	9	5	0	0	0	0	1
3cd39c96-750d-4e06-baeb-6ffe257cdc3f	286	292	1000	270	3	6	13	5	1	0	1	0	1	0
3cd3beab-961b-4257-8a95-8d44d514cda9	287	295	1000	199	18	8	70	14	3	2	2	5	1	5
3cd46851-5d20-4288-ac8d-d4c795cdd88f	1253	1323	1000	923	103	70	227	52	47	3	10	16	6	21
3cd61338-6545-48ab-aac9-59b50c63d97a	504	527	1000	439	18	23	47	3	10	1	0	3	0	4
3cd8e5ad-7f61-42f7-a477-d4db261283cd	681	717	1000	501	54	36	126	19	19	3	10	7	5	10
3cda5b3d-f451-4631-844f-c82e90735338	476	497	1000	304	39	21	133	25	14	1	4	6	6	8
3cdc08a0-d620-4123-a5e8-838e596f444f	462	492	1000	350	43	30	69	14	13	0	4	12	5	9
3cdcc5bd-72a1-4ad2-8a11-fa44c0c15e46	606	619	1000	550	9	13	47	11	5	0	1	2	0	1
3cdd06f2-b036-48f6-9956-72d603572c2d	327	341	1000	312	3	14	12	3	2	0	1	0	0	0
3cde1e11-b92a-4186-bd51-3734dfcafa7b	238	256	1000	173	22	18	43	11	9	1	1	6	1	4
3cdf52b6-a117-4359-ae57-9646c01f200f	334	344	1000	244	29	10	61	14	13	1	3	3	3	6
3ce05abf-fad3-4fc8-97c7-49d6b763ba90	791	846	1000	625	55	55	111	17	21	2	9	10	7	6
3ce0ff33-efb4-4f2a-baab-9b590d801101	436	446	1000	298	32	10	106	20	12	4	0	6	3	7
3ce15c44-cace-42e1-b803-b0df28a7eb1b	646	703	1000	456	74	57	116	23	20	10	7	20	8	9
3ce331ba-8f42-4761-bca3-c85824c439de	645	655	1000	387	44	10	214	41	12	7	6	9	5	5
3ce3ad07-4af0-405e-99bc-826fcba5565b	261	281	1000	216	10	20	35	4	3	2	0	2	1	2
3ce4e227-2a13-4ad5-9d26-9ce3b5d396b3	351	364	1000	300	12	13	39	11	9	0	0	3	0	0
3ce5f42b-c830-40e3-9720-9cfcec57b642	361	370	1000	259	42	9	60	9	18	3	6	7	2	6
3ce6b6a8-11f3-47b3-afa0-4098e2a9ebe1	213	220	1000	147	14	7	52	14	5	2	2	3	1	1
3ce79acb-e34b-44cf-8c7c-5a3f72b89ad3	207	225	1000	180	9	18	18	7	4	1	1	0	0	3
3ce8acf2-d928-49f7-b6e8-16be284e8b95	223	230	1000	198	5	7	20	10	0	0	0	1	0	4
3ce9bcf7-a923-4801-a4e8-5b62500f5eb4	616	655	1000	470	58	39	88	18	19	3	11	15	1	9
3ceaeee7-c9d4-47e8-814d-ce0c64f636e9	165	170	864	148	8	5	9	1	5	0	0	2	1	0
3cebf9fc-9bf9-4897-abe1-3048aa7eab5e	439	464	1000	340	30	25	69	8	10	0	8	6	1	5
3cec1659-9337-444d-9691-8b1e8f73606b	483	502	1000	368	36	19	79	7	18	2	3	6	1	6
3cee8fbb-259e-495a-9d3a-2d9e6290971c	308	330	1000	235	24	22	49	8	7	2	3	5	1	6
3cefec7c-36af-4b97-952f-51035869fda0	1105	1175	1000	873	88	70	144	21	31	10	10	16	5	16
3ceff9f2-60d3-4f25-b465-124bc2a8f334	372	386	1000	319	19	14	34	10	9	1	1	5	0	3
3cf29c58-b1fd-4fac-8b16-a8391e2d015a	278	295	1000	191	28	17	59	23	14	1	3	7	2	1
3cf43df0-5883-4943-91fe-e0c4e7ff6ba2	310	318	1000	262	17	8	31	9	7	0	2	5	1	2
3cf60fc5-a8e0-48f1-aa67-a0ce492357c7	340	346	1000	324	1	6	15	5	0	0	0	0	0	1
3cf6b7e5-9ecc-4941-8ac0-faac443b5014	332	348	1000	305	8	16	19	5	4	0	0	2	0	2
3cf738a0-6238-450c-a39a-39b9b5419843	281	291	1000	220	19	10	42	10	7	0	3	3	4	2
3cf78553-b253-4660-99c4-0930cd1d321d	387	393	1000	369	3	6	15	5	0	1	0	0	1	1
3cf92022-8380-47cf-9130-7e90687392b3	340	356	1000	293	7	16	40	5	4	0	0	0	1	2
3cf9ae52-8a21-4ce4-b151-ba03f6181724	428	444	1000	350	21	16	57	11	5	0	5	4	0	7
3cfa2830-ada6-43dc-8f49-591dff9eacb7	464	484	1000	413	16	20	35	12	5	1	2	2	3	3
3cfc5ee8-a9ec-4266-8ea5-d9f2d6045fb0	394	411	1000	292	28	17	74	12	4	0	3	11	1	9
3cfe7f96-4dd2-42dc-a117-9b296d192df8	333	347	1000	287	7	14	39	9	4	0	0	0	1	2
3cff80b5-5eef-4d20-b06b-7046c3237b4e	415	425	1000	384	2	10	29	8	0	0	0	0	0	2
3d02bb03-a1d8-4668-b998-c61c80723014	333	345	1000	210	33	12	90	15	13	1	8	3	2	6
3d0594fa-7d4b-422f-8784-5765ae36c274	260	273	1000	177	20	13	63	10	6	2	5	4	1	2
3d075c9b-8d60-4a80-843f-f056724db98d	428	446	1000	338	26	18	64	13	7	1	6	4	1	7
3d07aaf1-6260-4a5e-b711-cd52157d9289	300	314	1000	228	22	14	50	5	7	0	4	3	1	7
3d081f3f-e34e-41c5-b443-4cbf182904ac	432	450	1000	320	44	18	68	27	25	2	3	7	1	6
3d089358-1208-4ed8-8018-6ea3d4b32d43	334	353	1000	287	13	19	34	5	6	0	1	1	1	4
3d095c3f-8664-4f30-b3a2-37b695366b67	452	465	1000	374	26	13	52	13	7	1	4	9	0	5
3d0a655b-7270-4db5-ba13-20a62ed3c8b5	212	226	1000	148	22	14	42	10	12	1	1	2	0	6
3d0af01b-11e1-41fb-b398-a87f8f16db61	272	295	1000	195	21	23	56	13	7	2	0	4	2	6
3d0bfc3a-50d4-4718-8cd2-acc430781aff	329	336	1000	301	2	7	26	11	0	0	0	0	1	1
3d0c165b-1ab1-4b6f-a4d0-e76115422614	257	265	1000	230	6	8	21	3	4	0	0	1	1	0
3d0d1fd3-588f-435d-8b8f-397e2bbfd948	427	463	1000	306	43	36	78	11	13	4	7	9	2	8
3d0ece82-b2bf-46e5-92bb-97aff709c2c9	211	223	1000	170	12	12	29	8	2	0	1	3	0	6
3d0fc7ff-e215-4a69-8c4f-00484a0735c2	322	338	1000	264	19	16	39	9	6	0	1	5	2	5
3d1066a1-5cd4-48ec-94e0-f0f7beba2fe6	413	416	1000	391	2	3	20	9	0	0	1	1	0	0
3d1089b6-ce1e-4e8b-9de7-93fb34d7589f	428	446	1000	319	40	18	69	19	22	0	0	10	0	8
3d118af7-d2f5-45a3-9cb2-5ef49c7666ef	238	240	1000	220	5	2	13	6	2	0	1	1	0	1
3d12d18d-d136-44b5-9207-6ae4a6b1cf9a	250	266	1000	214	11	16	25	11	4	0	1	3	1	2
3d12e617-dca6-4f65-afd8-a98d5fa02185	684	726	1000	521	63	42	100	14	25	4	9	11	5	9
3d1314a0-4c21-4437-99e1-c8a7eaeca6a0	147	160	1000	125	9	13	13	3	3	0	1	4	0	1
3d139864-8d4f-47c6-80c4-038d556962ef	522	550	1000	400	36	28	86	16	16	1	2	11	1	5
3d13be1e-6dfe-4451-9b70-091692008d5e	240	254	1000	202	9	14	29	2	1	1	0	3	0	4
3d140c07-ff81-4436-b8c6-e2ddff2850ee	405	427	1000	299	31	22	75	27	11	2	2	3	4	9
3d148e4e-eccd-48f5-a7c6-8fa8dd102c76	372	423	1000	300	30	51	42	7	12	0	3	8	0	7
3d157139-2a34-465c-8bf6-b1ab762f74b1	319	330	1000	240	20	11	59	15	8	2	1	4	1	4
3d16439d-f6c3-4ae4-bf0e-54fe40f9aa9f	490	507	1000	358	42	17	90	12	17	2	6	11	2	4
3d169038-6c9a-4bfd-90ce-a3a448cc8b26	213	224	1000	158	26	11	29	6	7	2	5	6	1	5
3d183109-5789-4f6e-8eb0-9f917e192806	376	388	1000	293	24	12	59	11	12	1	3	2	3	3
3d185c6a-7317-49e9-ae9b-606439081813	328	341	1000	290	10	13	28	7	3	1	2	4	0	0
3d1998f2-8c56-4718-85d6-e14b41f403a5	342	358	1000	235	29	16	78	11	11	2	2	8	1	5
3d19b278-9893-4cdf-971f-b525be7d50ff	385	391	1000	359	8	6	18	3	3	0	1	2	1	1
3d1a9bcb-0133-4a80-bebd-de807d5a2c40	392	403	1000	304	18	11	70	20	5	1	6	3	0	3
3d1afffe-77c1-4efc-a9a6-0ccb37c9ba23	208	224	1000	190	3	16	15	2	0	0	1	1	1	0
3d1cb0e3-2447-47a9-99db-fd5699ad68c8	348	364	1000	324	7	16	17	2	3	0	1	3	0	0
3d1d2431-5c19-4c83-b93e-0a525e3d8988	280	300	1000	209	14	20	57	5	6	0	1	1	2	4
3d1f6ed3-349a-492a-9213-5e40dc876d25	231	237	1000	160	28	6	43	11	11	0	3	10	2	2
3d213561-aeea-4829-8991-c9da7a69a77a	348	361	1000	246	35	13	67	14	11	2	7	10	1	4
3d23e889-182c-4c79-a50a-69270b4f4e22	257	271	1000	149	37	14	71	22	15	2	7	4	4	5
3d24f8d5-1b92-42a8-9064-72ae6c0f145d	531	563	1000	399	53	32	79	15	23	2	1	17	2	8
3d2509fd-1a92-4c8c-a759-cb207053f0eb	332	348	1000	291	8	16	33	7	5	0	1	1	0	1
3d25f34a-8d1f-4b90-ac1c-5c7420c85a82	649	672	1000	446	48	23	155	33	15	2	7	12	1	11
3d26c7eb-266b-45bb-b8d3-32914c229bfa	428	444	1000	319	33	16	76	13	16	0	3	8	2	4
3d2722cd-33c5-4ed0-ba67-7342aeff14f4	428	439	1000	378	11	11	39	9	3	0	3	1	1	3
3d294703-bce4-41ae-a982-675844e87212	839	871	1000	610	69	32	160	38	33	4	7	13	7	5
3d29ed9f-9893-47c4-81f0-2460bef9208a	499	530	1000	345	47	31	107	22	17	2	4	6	2	16
3d2b6d84-ad66-467f-ae47-aad904719e7f	243	253	1000	189	12	10	42	7	6	0	3	1	0	2
3d2bc985-f383-4d38-8c97-25f5e3ceed0e	457	495	1000	348	33	38	76	21	14	1	0	4	2	12
3d2bfb98-0635-4b39-a9db-6074fe7d41cc	249	260	1000	219	4	11	26	6	1	0	0	0	0	3
3d2ce90e-ba3e-4361-b025-59031d6b22be	307	320	1000	275	8	13	24	3	5	0	0	1	2	0
3d2d785b-7cdd-4ba8-b599-2afc0a78506f	262	271	1000	222	7	9	33	6	1	0	1	4	1	0
3d2d90e7-317c-4195-818a-a938413aeaab	362	392	1000	298	22	30	42	7	4	1	8	3	1	5
3d2e5e17-6034-4fbc-9cb7-3d6c9243f682	186	194	1000	151	11	8	24	4	2	0	0	2	0	7
3d32431e-7254-4ffa-82f0-6b7648e51da9	414	429	1000	325	29	15	60	13	15	2	1	7	0	4
3d32a476-c01d-431f-87e5-059b95efa83e	384	401	1000	349	8	17	27	4	1	1	3	1	1	1
3d33e1ce-30e8-489d-aa2b-6069f79984cd	247	260	1000	179	14	13	54	15	8	1	0	2	1	2
3d34f282-f19d-4bcb-b4cd-6c2506e441dc	340	359	1000	299	9	19	32	1	5	0	1	1	0	2
3d36d3f0-7a73-454b-9124-fad77df014a7	758	793	1000	567	48	35	143	19	18	2	5	15	0	8
3d36dfe6-e717-40c5-b297-1e09a8af6e3f	762	805	1000	553	61	43	148	31	26	2	8	16	2	7
3d36e287-9624-4b26-a465-cbd2b805b029	388	413	1000	307	25	25	56	14	11	3	1	4	0	6
3d38709f-7164-4b59-87b6-1962edd89679	216	219	1000	198	1	3	17	7	1	0	0	0	0	0
3d38c73e-97ed-4259-9ec1-1a459f63baf6	493	530	1000	414	24	37	55	14	6	1	2	8	2	5
3d3b9c33-87a6-4a23-b00b-0d58acf14e7e	204	214	1000	151	15	10	38	8	4	2	3	0	4	2
3d3c0062-98a2-4faf-befb-7a4ed3859bbe	263	282	1000	218	15	19	30	7	4	1	3	5	0	2
3d3e3a1c-7495-48cb-ac44-7d0616898895	430	439	1000	301	34	9	95	20	16	1	4	7	3	3
3d407b81-0e6b-42bd-89b4-266a6d23cd52	413	426	1000	372	11	13	30	7	5	1	0	3	0	2
3d40acf1-6034-4d3a-8d41-6521315a3051	422	437	1000	406	6	15	10	2	0	0	1	1	1	3
3d41507b-9df8-41d0-8d82-a53cbdb4742d	302	316	1000	279	3	14	20	5	2	0	0	0	0	1
3d41ab27-4d70-493f-b078-7a63cbe538e1	206	209	576	200	0	3	6	1	0	0	0	0	0	0
3d41f2a5-5c93-44fe-9431-46d23ca570b2	585	624	1000	424	51	39	110	27	17	2	4	16	6	6
05a86ee4-2e20-4d53-a071-75165e1b6fb3	420	440	1000	303	30	20	87	14	10	4	6	4	1	5
05a88fb2-ea5c-4895-9727-2e0fccc3c975	329	337	1000	310	7	8	12	1	3	0	1	3	0	0
05a98e4a-c0fc-4c8b-aa24-6d9316c32a90	272	279	1000	231	2	7	39	11	1	0	0	1	0	0
05ab34ca-5619-437a-a9dd-48d92b2193d6	334	343	1000	284	10	9	40	12	0	0	0	5	2	3
05ac0414-f2c8-4452-8736-11406deab370	258	273	1000	223	10	15	25	8	4	0	2	2	1	1
05ad2ed3-df8c-478e-97ec-a0494f4363b9	327	343	1000	300	7	16	20	7	3	0	1	2	0	1
05ae52c1-b402-461a-8460-4964d477e5d5	766	804	1000	646	35	38	85	13	14	5	3	8	3	2
05af136d-109f-457c-aafa-6aac08184328	463	489	1000	413	13	26	37	7	6	1	1	1	1	3
05af2d5a-1fa6-4a1b-830d-c699ad13282a	495	508	1000	446	3	13	46	11	1	0	0	1	0	1
05b170c6-4e9d-4a19-a968-8ccf589e694c	413	423	1000	389	4	10	20	3	0	0	0	2	0	2
05b1a56f-d290-4ba8-a48d-ce110b8465be	415	426	1000	366	6	11	43	4	3	0	1	1	0	1
05b50720-95fd-47c4-97db-33e5164961d4	319	337	1000	309	2	18	8	2	1	0	0	1	0	0
05b5d439-c8a0-49bb-8edc-1a8b69d0d96a	135	141	1000	90	13	6	32	6	7	0	0	3	2	1
05b6cb64-75d5-4154-bf02-e5aa64a14ef5	310	325	1000	213	42	15	55	13	21	2	5	5	2	7
05b70fd8-5840-40b0-9de6-36cd20e44006	330	340	1000	313	1	10	16	6	0	0	1	0	0	0
05b727bd-cc34-47ce-97f8-17e3511a8a9b	837	886	1000	645	67	49	125	29	34	2	6	14	3	8
05b865d8-dbdf-4650-a860-b98ccca77d03	407	417	1000	380	5	10	22	7	4	0	0	1	0	0
05b96de6-7237-4200-8452-cd9a4833d889	609	629	1000	518	27	20	64	9	10	0	3	7	3	4
05bacf0c-9581-48c5-bc2b-24711ffb0581	157	170	1000	138	5	13	14	2	1	1	0	2	0	1
05bb964c-4bd8-49b2-ba96-e62dacf3b7c0	656	682	1000	524	38	26	94	23	15	4	8	5	0	6
05bc71ae-85c6-43c1-86b8-a568113e93e1	550	562	1000	505	15	12	30	7	6	0	3	3	0	3
05bdabdf-b869-426f-b56e-da9400d272cd	705	723	1000	639	8	18	58	10	1	0	3	3	1	0
05bdf3ea-7010-4f74-b6af-15f343e45430	386	408	1000	311	25	22	50	10	12	0	3	4	2	4
05be44e5-e597-4ee1-a4fb-90d802c45548	365	370	1000	347	1	5	17	5	0	1	0	0	0	0
05bfe1bd-eb4e-4081-b448-73fe9018e720	1193	1230	1000	875	106	37	212	47	43	5	10	24	7	17
05c047ef-9840-44d6-8e57-e82b15bc42c6	643	662	1000	452	48	19	143	32	21	3	1	12	1	10
05c04a81-b498-42e7-b91d-be8d0f0703cf	318	326	1000	200	21	8	97	22	7	3	2	5	2	2
05c04d9d-ad26-4284-a8c0-31ecb409087b	378	400	1000	311	21	22	46	8	11	2	2	3	0	3
05c09ecf-c377-4af0-a3b0-f833262d067c	349	371	1000	306	10	22	33	6	6	0	3	0	0	1
05c168dc-0621-4b68-b8e4-659e198b50d9	483	512	1000	351	60	29	72	18	21	2	5	13	9	10
05c19b1b-42fa-479a-bdad-e9b554726450	762	802	1000	563	50	40	149	29	20	4	3	8	3	12
05c32af0-f8d8-48e3-8a24-ee65a759679d	452	461	1000	410	6	9	36	4	3	1	0	0	1	1
05c33e1d-0819-49aa-8780-52928950449c	777	800	1000	444	85	23	248	54	24	5	12	15	15	14
05c37aad-15b8-4209-a9d8-75ebc749d136	351	369	1000	266	27	18	58	6	8	2	6	5	1	5
05c8b95e-93f7-4d8f-9aae-e50dbc32e4b9	380	387	1000	359	6	7	15	4	3	0	1	2	0	0
05cb78a5-f6c6-4685-8d36-86bf9fa74e59	288	307	1000	239	14	19	35	8	7	1	1	1	0	4
05ccec47-f848-4e1d-baeb-fb2b9f888418	528	562	1000	399	47	34	82	14	17	4	5	8	4	9
05cdf1fb-80e7-4f42-8f6d-3f4c6918b383	255	262	1000	232	5	7	18	3	1	0	1	1	0	2
05ce5441-d963-49af-b2ee-2600f646ff53	217	218	108	207	1	1	9	2	0	0	0	0	0	1
05ce92e8-4144-40e5-a44a-f612147cdc8f	357	376	1000	290	19	19	48	12	6	0	1	3	0	9
05ceacaf-27b9-455d-a7a0-0752ba34069b	363	379	1000	336	8	16	19	3	1	0	0	4	2	1
05cebee9-1b85-42d3-acf3-b7a933ba1359	956	999	1000	667	84	43	205	34	43	5	8	9	6	13
05cf1396-1930-47a0-a707-4c7ab703f7a7	290	309	1000	261	7	19	22	1	3	0	1	1	0	2
05cff3b5-b189-4803-9bd2-f5042dff055e	314	329	1000	217	31	15	66	11	10	1	2	11	4	3
05d0bfcf-68af-4c95-b8a4-609609c7080e	372	398	1000	300	24	26	48	7	7	2	2	6	0	7
05d0cdbd-6d74-46d3-a4b0-fcd976b45fbe	652	674	1000	500	50	22	102	28	17	3	6	15	5	4
05d0ffef-c8a4-47e4-8ed2-473f5e1f14b9	253	261	1000	178	24	8	51	16	12	1	2	3	1	5
05d1f27b-6694-4122-a520-08ce90783e27	360	375	1000	287	22	15	51	9	11	1	3	2	1	4
05d20ddc-ef8f-4827-b78d-ce7b57e7d50d	815	894	1000	622	62	79	131	22	22	4	7	19	3	7
05d8347c-7a32-4ff5-bfa8-16c14d427abe	263	284	1000	179	23	21	61	12	9	1	3	2	0	8
05dba9d6-f88e-49a0-8af0-2e68dfb1c8c6	166	180	1000	138	14	14	14	2	5	1	1	4	1	2
05dd066b-e486-4e26-ab40-970c72c40569	606	623	1000	553	14	17	39	8	4	1	0	4	1	4
05dd1015-2f50-45d0-becd-8ac485e9de47	491	517	1000	378	40	26	73	9	16	1	4	8	5	6
05dd459c-b1a3-44e4-9b9d-a3c4060e545d	833	873	1000	629	70	40	134	23	29	4	6	17	5	9
05df0eaa-8a03-409f-8a2e-e71c71334eee	392	407	1000	324	18	15	50	10	9	0	0	3	0	6
05e25893-db8f-48a7-8d0c-53bb0748da9c	531	562	1000	396	38	31	97	21	18	2	4	3	4	7
05e360e0-4dd8-411c-8e02-1eb0a14398aa	310	321	1000	225	20	11	65	12	8	1	2	2	0	7
05e43c31-00a5-406c-a0f5-6fe78981b8f0	363	371	1000	339	3	8	21	6	1	0	1	0	1	0
05e580d0-ae51-4c8f-ac8c-111bffcce02c	696	735	1000	488	67	39	141	31	25	4	4	12	4	18
05e68ca7-105a-4d80-968a-6d48dd6366bd	413	419	1000	389	3	6	21	7	2	0	0	0	0	1
05e6a453-8e85-40bc-a47d-4d5ac01d3177	263	269	1000	218	13	6	32	12	6	1	1	3	1	1
05e9221f-90fc-4403-bd30-bdbfd1593e11	457	480	1000	429	4	23	24	7	0	0	2	1	0	1
05e95141-cb3d-47ee-be70-5953a1148ec5	258	270	1000	216	15	12	27	8	6	2	2	1	1	3
05e97376-054a-4e3c-acde-8d8f00e7ced8	584	600	1000	538	11	16	35	12	3	1	3	3	0	1
05e9a66f-668e-4800-b190-df0653963bdc	212	223	1000	181	7	11	24	5	3	0	1	1	0	2
05ec3195-2686-4ce4-b4c6-1167a8ef2179	412	438	1000	315	39	26	58	17	20	3	4	7	3	2
05ec8b80-69c5-4ce3-9eda-f7a8c06f4dc2	263	282	1000	217	11	19	35	4	6	0	0	1	0	4
05f08f50-1237-4cd0-ad00-7722181553d2	349	372	1000	278	18	23	53	14	7	0	3	1	0	7
05f1bd60-79a9-42f3-81b8-12949edfcc24	358	368	1000	342	3	10	13	2	0	0	0	1	0	2
05f3381d-a7b5-45a6-9980-41c26852c544	447	473	1000	325	50	26	72	14	22	1	5	12	4	6
05f34772-7b20-4831-8ee8-2e272ab266e6	216	226	1000	152	16	10	48	22	6	0	0	5	2	3
05f3f1a4-1235-4067-97a8-85a5e6003089	481	507	1000	401	32	26	48	7	14	0	1	8	2	7
05f4f204-a90f-4e99-a5ea-ff9415248f0b	392	411	1000	280	35	19	77	19	11	2	1	18	2	1
05f55f1a-2b37-4a13-85c1-a96df6644dcf	293	307	1000	279	1	14	13	2	0	0	0	0	0	1
05f57db4-19a2-489f-9035-e4e10ec1b3e2	238	251	1000	175	15	13	48	1	6	0	1	2	0	6
05f61337-9dea-4016-a207-dcf46904509a	328	346	1000	293	7	18	28	2	3	0	2	0	2	0
05f63090-2e3d-4200-8bb8-065014163491	333	345	1000	295	14	12	24	2	4	2	1	1	0	6
05f702b6-c478-4e00-874d-00d8e4f42182	153	163	1000	122	5	10	26	2	1	1	2	1	0	0
05f95eff-3106-43ac-855b-5151179dedc6	236	240	648	226	0	4	10	2	0	0	0	0	0	0
05f962cb-528c-4973-9644-fe63fd4c5ce3	305	318	1000	251	10	13	44	12	4	0	2	1	2	1
05f97f7f-d939-4421-953d-18af60b074c3	349	371	1000	289	18	22	42	2	5	1	3	2	0	7
05fc1978-3172-46ad-9a47-2fe6684e3c2c	1060	1124	1000	790	98	64	172	26	43	4	8	22	9	12
060200ed-9f3c-4fde-8793-d6923c5ee070	675	716	1000	512	68	41	95	19	29	5	10	14	6	4
06024d7d-49e8-40c4-a097-ba10d5d97254	379	402	1000	297	25	23	57	5	8	4	0	7	2	4
0602e1cd-cec7-4aeb-b569-3d3c5816dd0c	273	282	1000	226	11	9	36	4	3	1	1	1	1	4
06060647-1671-40c9-bee6-ab6367607bf4	385	398	1000	354	9	13	22	3	6	0	1	1	1	0
060610e9-1e80-4901-ad13-055f4b42411e	351	363	1000	238	33	12	80	28	14	3	2	4	5	5
06084b7a-bfde-46da-aa3b-6effd512c9a2	329	346	1000	289	9	17	31	5	3	0	1	1	0	4
06090f91-f8fc-4720-a13d-6bd0ba9b053f	443	466	1000	339	36	23	68	12	17	1	4	7	3	4
06098819-014a-4474-b7a5-bc9235daf1e9	211	230	1000	156	13	19	42	9	7	0	4	2	0	0
060a32d1-c298-465a-9591-6bbd5f1b34d5	470	496	1000	341	54	26	75	17	17	5	1	14	4	13
060a5a0a-2bc4-4588-9c63-b5ad3f1c16e4	292	305	1000	190	34	13	68	12	16	0	5	5	1	7
060a6c3c-aeaa-4a27-a394-536fd5662195	412	454	1000	339	38	42	35	3	13	4	5	4	4	8
060b77fb-52ad-4310-a31c-48ab335d87f4	274	290	1000	205	23	16	46	9	8	0	2	6	1	6
060da5fc-1526-408a-a9e4-f4c3c7b2c298	1011	1053	1000	763	88	42	160	37	38	2	11	17	6	14
060df7a4-3369-4d06-b420-38b5e86e37c5	474	498	1000	437	15	24	22	6	2	1	3	4	1	4
060e57c5-c6fc-4eed-94b0-9228747cd743	379	385	1000	354	3	6	22	5	1	0	0	0	0	2
060fac0c-a5d2-47da-843c-7d9f8a4a5bcc	490	513	1000	335	42	23	113	20	26	0	2	8	2	4
06106114-6be2-4890-9352-5b300a82cee2	394	410	1000	289	43	16	62	10	26	1	3	8	1	4
0612516d-e42d-4055-9020-ab1d7f7d2344	335	348	1000	293	13	13	29	7	8	0	1	1	1	2
06125f52-eead-48de-a9e4-b06746876094	334	352	1000	274	10	18	50	11	3	0	1	4	1	1
06135667-1200-4239-b21e-798afe1aa82d	1017	1058	1000	789	68	41	160	40	22	5	14	15	4	8
0613c1d1-6c8a-4ed0-af5c-35d44b2ef69f	147	153	864	126	7	6	14	5	4	0	0	0	0	3
06146ecc-bf72-4a2e-a327-2324fc52ddf8	515	545	1000	379	54	30	82	8	26	7	8	7	2	4
06151965-e8e0-44ea-a570-6fd19280bc35	602	630	1000	470	46	28	86	28	21	3	5	9	2	6
06165d6b-00a1-41ae-afd9-0a64f11dd872	238	246	1000	200	5	8	33	5	3	0	0	1	0	1
061775d6-0cb0-417e-be40-776fb73dd137	682	714	1000	474	70	32	138	36	22	9	6	16	5	12
0617aaa6-78e1-4d8a-806b-4ee8b24a1fb0	369	400	1000	334	13	31	22	5	6	0	1	1	1	4
06186b03-7332-48e9-80f3-4e435de142c9	383	405	1000	329	18	22	36	14	7	2	0	1	3	5
